,id,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,sub_area,area_m,raion_popul,healthcare_centers_raion,university_top_20_raion,shopping_centers_raion,oil_chemistry_raion,nuclear_reactor_raion,full_all,young_all,work_all,ekder_all,kremlin_km,big_road1_km,railroad_km,zd_vokzaly_avto_km,metro_km_avto,metro_km_walk,radiation_km,price_doc
17313,13304,2013-12-20,53,30.0,7.0,12.0,1.0,1982.0,2.0,8.0,3.0,Bibirevo,6407578.1,155572,1,0,16,no,no,86206,21154,98207,36211,14.91557211,1.289438167,0.443224205,14.97482913,1.568020726,1.153910521,2.115599673,8500000
18486,15855,2014-03-10,44,29.0,3.0,9.0,1.0,1969.0,2.0,6.0,2.0,Tekstil'shhiki,4808269.831,101708,1,0,0,no,no,101982,13028,63388,25292,7.734576184,0.948157178,0.60629697,9.613014371,1.828191903,1.828191903,0.441119421,7100000
23767,27133,2014-12-25,60,45.0,13.0,25.0,4.0,2015.0,2.0,8.0,1.0,Nekrasovka,11391678.48,19940,0,0,0,no,no,247469,3459,13331,3150,20.54946417,1.905125046,1.214861324,24.06121446,3.776835959,3.776835959,4.317743898,6709500
18644,16226,2014-03-19,46,30.0,6.0,9.0,1.0,1977.0,2.0,5.0,2.0,Orehovo-Borisovo Severnoe,7462269.562999999,129207,0,0,4,no,no,77878,10079,83861,35267,15.24558282,3.3261296760000003,1.4153027669999998,16.08841839,1.281292847,1.281292847,1.794377329,7500000
24760,29171,2015-04-16,44,29.0,2.0,5.0,2.0,1960.0,2.0,6.0,2.0,Izmajlovo,15045565.2,102828,6,0,6,no,no,122862,10988,65499,26341,11.67511805,3.234148643,1.0484172109999998,10.14925305,1.194636506,1.194636506,1.928290979,7000000
21518,22347,2014-09-09,28,14.0,3.0,5.0,1.0,1966.0,1.0,5.0,2.0,Ochakovo-Matveevskoe,17526506.21,118843,0,0,6,no,no,111023,16098,78670,24075,8.933282076000001,2.074455716,0.268768235,9.776102057,6.037975896,4.560623685,1.672198183,5100000
23591,26781,2014-12-18,66,44.0,11.0,12.0,1.0,1973.0,3.0,7.0,2.0,Mar'ina Roshha,4684027.803,65972,3,0,7,no,no,26943,7150,43472,15350,4.7390868710000005,0.498246299,0.309361986,2.172106245,0.693945142,0.693945142,3.379571425,13100000
17133,12910,2013-12-09,62,39.0,4.0,9.0,1.0,1977.0,3.0,7.0,2.0,Gol'janovo,14286990.83,157010,3,0,5,no,no,12327,16831,98260,41919,14.76409149,0.8440291529999999,2.57876798,13.01128319,3.114951807,3.114951807,2.691812661,8500000
17503,13753,2014-01-15,52,30.0,10.0,17.0,1.0,2011.0,1.0,9.0,3.0,Poselenie Moskovskij,40366999.51,21819,0,0,2,no,no,7341,3128,13996,4695,22.911216,2.340130781,4.993722948,32.98799514,8.792669246,7.768699565,8.433404973,4151574
22955,25447,2014-11-27,30,18.0,4.0,5.0,2.0,1964.0,1.0,5.0,2.0,Ljublino,17881913.61,165727,3,0,4,no,no,89971,23651,107626,34450,10.66300217,2.635345114,0.749106817,11.44148757,1.403871471,1.403871471,1.347666377,5300000
21042,21357,2014-08-07,45,17.0,10.0,19.0,6.0,2010.0,1.0,10.0,1.0,Izmajlovo,15045565.2,102828,6,0,6,no,no,122862,10988,65499,26341,9.296151674,1.54884933,1.249231887,8.499391582000001,2.033219567,2.033219567,1.7113777419999998,3371225
23776,27158,2014-12-26,54,34.0,1.0,10.0,2.0,1960.0,2.0,9.0,3.0,Lomonosovskoe,3326418.7410000004,83844,1,0,1,no,no,64317,10333,49242,24269,9.836519631,0.6894037,3.629467629,11.10360516,0.92708903,0.92708903,0.921467867,10850000
16663,11878,2013-11-06,38,23.0,9.0,14.0,5.0,1974.0,2.0,6.0,2.0,Nagornoe,5293464.965,77878,3,0,2,no,no,115352,10600,49882,17396,11.12177489,0.112344482,0.317996406,10.73043534,1.206629928,0.738732449,1.020348599,6600000
19214,17416,2014-04-15,72,43.0,14.0,17.0,1.0,1994.0,3.0,10.0,2.0,Juzhnoe Butovo,26155137.04,178264,1,0,4,no,no,102618,30808,121369,26087,22.65014888,2.448585554,0.189327419,24.70413948,1.249256152,0.803634585,4.731635482,10750000
15998,10302,2013-09-05,32,18.0,1.0,9.0,1.0,1975.0,1.0,6.0,2.0,Otradnoe,10053051.74,175518,1,0,9,no,no,61396,21400,112133,41985,12.68497119,2.758074488,0.936292859,10.97650102,1.204183267,1.121227344,2.15232057,5100000
21519,22348,2014-09-09,35,17.0,7.0,9.0,2.0,1967.0,1.0,8.0,2.0,Moskvorech'e-Saburovo,10046857.44,76156,3,1,3,no,yes,130229,7296,52450,16410,11.84635044,2.352808249,1.863845507,11.11423184,1.577794767,0.966505867,0.341031299,6300000
17995,14782,2014-02-10,48,31.0,8.0,9.0,1.0,1961.0,2.0,7.0,4.0,Gagarinskoe,5540725.595,76670,0,0,4,no,no,106445,7850,46884,21936,4.844837083,0.1338691109999999,0.237641146,6.141632525,1.341737359,2.344940308,0.864990791,13200000
24949,29633,2015-05-11,15,11.0,5.0,5.0,2.0,1952.0,1.0,1.0,2.0,Vostochnoe Izmajlovo,3799999.352,76308,4,0,1,no,no,118945,10530,48790,16988,13.10250494,1.379113342,1.557713355,11.87175521,1.317076548,1.317076548,1.159088874,2000000
19096,17159,2014-04-08,37,19.0,4.0,5.0,2.0,1958.0,1.0,6.0,3.0,Kotlovka,3998216.265,64317,0,0,3,no,no,153248,8284,41476,14557,7.787495497,1.6248592919999998,0.8244711990000001,7.884284868,1.460457746,1.3417087909999998,1.836751688,6300000
16195,10750,2013-09-26,35,19.0,15.0,16.0,5.0,1983.0,1.0,9.0,3.0,Donskoe,5686537.395,48439,0,0,3,no,no,91100,7033,28737,12669,6.315815027999999,0.971366711,0.169800718,6.208082963,0.695336208,0.353032368,0.452705198,7500000
17079,12795,2013-12-04,29,15.0,3.0,5.0,1.0,1965.0,1.0,5.0,3.0,Shhukino,7963518.819,105663,3,0,7,no,yes,166803,14588,64875,26200,9.068519944,1.87299859,1.057898108,8.382709202000001,0.759424262,0.722557749,1.833088871,6400000
24600,28847,2015-04-03,31,17.0,8.0,3.0,2.0,1964.0,1.0,5.0,2.0,Severnoe Izmajlovo,4190070.548,85083,0,0,4,no,no,139322,11746,49742,23595,12.948874,1.9600456,1.723462371,10.91482578,0.7868054609999999,0.7868054609999999,2.247758702,6500000
23118,25758,2014-12-03,83,83.0,8.0,17.0,4.0,2015.0,2.0,1.0,1.0,Poselenie Moskovskij,40366999.51,21819,0,0,2,no,no,7341,3128,13996,4695,15.75024402,0.718059625,1.720822365,21.64127957,1.780698378,1.780698378,2.925450824,9054730
19926,18978,2014-05-27,36,19.0,15.0,16.0,5.0,1980.0,1.0,9.0,2.0,Vostochnoe Degunino,3875439.354,94564,1,0,4,no,no,64931,13938,59008,21618,15.01167792,1.233740743,0.267042507,12.32562882,3.660130777,3.510199824,1.266326418,5300000
17692,14126,2014-01-25,74,74.0,7.0,1.0,1.0,2014.0,2.0,1.0,1.0,Izmajlovo,15045565.2,102828,6,0,6,no,no,122862,10988,65499,26341,10.48800676,3.669179113,1.056147197,9.119672392,1.925655763,1.786701396,1.973508908,15160750
23820,27240,2015-01-10,58,39.0,8.0,9.0,1.0,1968.0,2.0,6.0,3.0,Caricyno,8287309.438999999,125354,3,0,2,no,no,145576,11908,84387,29059,13.25081224,3.740911789,0.430914594,13.79116796,2.209500718,2.186823595,0.630980767,4700000
22736,24984,2014-11-20,79,44.0,2.0,25.0,6.0,2016.0,3.0,13.0,1.0,Nekrasovka,11391678.48,19940,0,0,0,no,no,247469,3459,13331,3150,19.6919043,3.481845093,3.024246456,24.84404146,0.801174699,0.08615836,3.41149159,7562000
24697,29048,2015-04-10,65,36.0,3.0,5.0,2.0,1954.0,2.0,7.0,2.0,Ochakovo-Matveevskoe,17526506.21,118843,0,0,6,no,no,111023,16098,78670,24075,12.77105241,1.82255604,0.6101109929999999,14.11530934,1.001802323,1.561043508,2.787542937,8100000
21591,22502,2014-09-15,59,42.0,6.0,9.0,1.0,1972.0,3.0,5.0,3.0,Teplyj Stan,8392316.21,130396,1,0,5,no,no,90114,15541,76776,38079,14.19573173,2.538581845,6.529063532,14.80667253,0.415038109,0.415038109,0.59279232,10200000
23503,26601,2014-12-16,45,29.0,4.0,12.0,5.0,1968.0,2.0,5.0,2.0,Golovinskoe,8841267.454,100846,2,0,5,no,yes,94564,10346,63495,27005,12.37835743,0.980207781,1.425219122,11.2484992,0.919891945,0.919891945,3.583673843,8100000
17004,12624,2013-11-28,75,53.0,1.0,12.0,1.0,1981.0,3.0,8.0,2.0,Strogino,16751119.46,155427,1,0,10,no,no,156377,20003,97920,37504,14.20119009,1.208960531,3.233741037,13.74771485,0.975908255,0.926691411,3.162284257,4890000
23461,26523,2014-12-16,37,19.0,5.0,5.0,2.0,1930.0,1.0,9.0,3.0,Lefortovo,8993640.418,89971,5,1,7,no,no,142243,10778,58895,20298,5.793434367000001,0.126479169,0.333051438,4.767916077,0.2118749919999999,0.2118749919999999,0.8293042159999999,6900000
20107,19395,2014-06-05,42,27.0,5.0,5.0,1.0,1966.0,2.0,5.0,2.0,Savelovskoe,2641243.496,57995,2,0,0,no,no,3521,8583,35405,14007,4.926462275,0.07382806,0.3048183989999999,1.062324765,0.391310222,0.391310222,3.377146079,5900000
17973,14728,2014-02-07,29,18.0,1.0,5.0,2.0,1963.0,1.0,5.0,3.0,Ljublino,17881913.61,165727,3,0,4,no,no,89971,23651,107626,34450,11.09432031,2.401686971,1.3688864509999998,12.30889532,1.223949532,1.223949532,1.569826261,4900000
18790,16524,2014-03-26,54,37.0,3.0,9.0,2.0,1974.0,3.0,5.0,2.0,Mozhajskoe,16861532.79,132349,1,0,9,no,no,142462,20725,82808,28816,14.55605105,0.231208816,0.105855073,13.82846005,3.653074507,5.036589503,1.817435935,2000000
24123,27834,2015-02-10,30,18.0,4.0,5.0,2.0,1963.0,1.0,5.0,2.0,Kotlovka,3998216.265,64317,0,0,3,no,no,153248,8284,41476,14557,8.640667733999999,1.955537473,1.714556653,10.3935773,1.691192436,1.689736008,2.377254821,6200000
16082,10482,2013-09-13,67,43.0,9.0,14.0,1.0,1972.0,3.0,9.0,3.0,Vostochnoe Degunino,3875439.354,94564,1,0,4,no,no,64931,13938,59008,21618,11.75818558,0.586813527,0.182411922,8.616571676,1.0488157,1.0488157,0.7647037170000001,9000000
21070,21399,2014-08-11,74,46.0,12.0,16.0,1.0,1975.0,3.0,10.0,2.0,Orehovo-Borisovo Severnoe,7462269.562999999,129207,0,0,4,no,no,77878,10079,83861,35267,15.94810484,2.561246891,2.202867306,16.55095179,1.2605555940000002,1.22298661,2.425482381,11600000
18424,15700,2014-03-04,38,23.0,6.0,9.0,5.0,1965.0,2.0,7.0,2.0,Severnoe Izmajlovo,4190070.548,85083,0,0,4,no,no,139322,11746,49742,23595,13.70822981,1.276515326,2.1999395280000003,11.81598142,1.919650035,1.919650035,1.842053132,5500000
21879,23126,2014-09-30,35,19.0,7.0,12.0,5.0,1967.0,1.0,9.0,4.0,Jakimanka,4800968.266,26578,1,1,5,no,no,102726,3639,16642,6297,2.479855935,2.262018902,1.614129961,2.243718134,0.801305389,0.758583285,1.223299622,8100000
21972,23314,2014-10-07,36,18.0,21.0,22.0,5.0,1985.0,1.0,9.0,3.0,Zjablikovo,4602089.659,130229,0,0,5,no,no,48439,18221,82231,29777,15.4021392,2.735275976,3.274457302,17.37952444,0.994188793,0.994188793,0.953483961,6600000
16117,10554,2013-09-17,31,17.0,5.0,5.0,1.0,1966.0,1.0,5.0,2.0,Gol'janovo,14286990.83,157010,3,0,5,no,no,12327,16831,98260,41919,13.93062777,1.5488268980000002,1.82372393,11.60283981,1.6619521780000002,1.547845285,1.905099493,4600000
22343,24112,2014-10-29,36,19.0,10.0,25.0,6.0,2001.0,1.0,8.0,3.0,Novokosino,3707575.212,103746,1,0,4,no,no,94561,11940,73158,18648,14.55991,0.7934383490000001,1.520208692,19.68622833,1.418881693,1.322028701,3.652547531,6300000
21058,21380,2014-08-08,54,32.0,8.0,17.0,1.0,2003.0,2.0,9.0,3.0,Juzhnoe Butovo,26155137.04,178264,1,0,4,no,no,102618,30808,121369,26087,23.65598246,3.841688098,0.230418101,26.60642522,1.104762012,1.104762012,5.505108785,8500000
21980,23330,2014-10-07,38,19.0,9.0,14.0,1.0,1994.0,1.0,8.0,2.0,Juzhnoe Butovo,26155137.04,178264,1,0,4,no,no,102618,30808,121369,26087,22.27964336,2.157380867,0.313174037,23.42350222,0.685596271,0.685596271,4.474000537,6100000
19476,18000,2014-04-29,22,14.0,7.0,9.0,2.0,1971.0,1.0,3.0,2.0,Severnoe Medvedkovo,5725729.259,122873,1,0,0,no,no,60315,19487,77062,26324,14.99806168,0.992160121,2.153915918,11.4357359,1.101203978,0.941649291,0.668503874,3000000
24131,27849,2015-02-11,51,30.0,8.0,9.0,1.0,1980.0,2.0,8.0,3.0,Strogino,16751119.46,155427,1,0,10,no,no,156377,20003,97920,37504,14.58888148,0.966124564,2.213963957,16.63780167,1.0246105,1.0246105,3.3222077660000005,10400000
22972,25477,2014-11-28,46,30.0,2.0,12.0,1.0,1978.0,2.0,6.0,2.0,Zapadnoe Degunino,7632939.805,78810,0,0,5,no,no,87713,11996,51138,15676,13.22137026,0.7377856540000001,0.4045730839999999,10.2154808,1.439667719,1.133459857,3.078349079,7500000
23796,27203,2014-12-29,57,30.0,17.0,20.0,1.0,2015.0,2.0,10.0,1.0,Poselenie Voskresenskoe,21494094.8,7122,0,0,0,no,no,9553,1021,4568,1533,25.89297057,4.61459801,1.423539775,29.34899905,2.531421821,2.531421821,7.734073936000001,6584640
18108,15038,2014-02-14,39,24.0,11.0,12.0,5.0,1965.0,2.0,6.0,1.0,Hovrino,5264733.751,80791,0,0,1,no,no,81887,11356,47628,21807,15.33901875,1.081153104,0.548104759,12.37538358,1.477763271,1.424942076,1.295899801,6200000
18093,15012,2014-02-14,65,41.0,1.0,9.0,1.0,1967.0,3.0,1.0,3.0,Kon'kovo,7811375.433999999,153248,3,0,11,no,no,123000,16468,100062,36718,13.80641651,2.172348724,6.134594036,15.25864919,0.978120621,0.978120621,0.5359620070000001,9000000
15846,9756,2013-08-12,59,42.0,3.0,9.0,1.0,1970.0,3.0,6.0,3.0,Ramenki,18800000.1,125111,5,1,5,no,no,61039,16928,79011,29172,9.516991264,3.245884203,1.012201944,8.439622195,0.769276719,0.644385611,0.1166025169999999,9800000
19809,18732,2014-05-21,53,32.0,11.0,17.0,1.0,1985.0,2.0,9.0,2.0,Krylatskoe,12164477.11,78507,2,0,6,no,no,67710,10175,48620,19712,13.02010644,1.783662479,2.574102305,13.71232975,0.25765571,0.25765571,1.692947384,3200000
22152,23736,2014-10-20,44,28.0,9.0,9.0,1.0,1973.0,2.0,6.0,3.0,Gol'janovo,14286990.83,157010,3,0,5,no,no,12327,16831,98260,41919,14.32353365,1.2229329759999998,1.975874723,12.23628783,2.295400194,2.295400194,2.104492484,6650000
17980,14753,2014-02-08,36,20.0,5.0,9.0,1.0,1972.0,1.0,6.0,2.0,Ljublino,17881913.61,165727,3,0,4,no,no,89971,23651,107626,34450,11.64500836,3.10952652,1.551042092,12.85162142,0.333335305,0.333335305,0.952857621,6000000
18361,15544,2014-02-28,52,22.0,7.0,17.0,1.0,2007.0,1.0,11.0,3.0,Kosino-Uhtomskoe,14883622.34,72131,1,0,0,no,no,102828,13954,49242,8935,16.93471199,2.223886599,1.881385917,22.21793418,0.6315129829999999,0.6315129829999999,1.007502676,6700000
19127,17225,2014-04-10,68,46.0,13.0,16.0,5.0,1976.0,3.0,7.0,2.0,Gol'janovo,14286990.83,157010,3,0,5,no,no,12327,16831,98260,41919,15.05943884,0.55321149,2.783742442,13.00623329,3.065345653,3.194998099,2.913110907,9100000
17015,12652,2013-11-29,31,20.0,1.0,5.0,1.0,1967.0,1.0,5.0,2.0,Severnoe Tushino,9249237.174,156377,3,0,5,no,no,53786,22961,93843,39573,16.94136906,1.087488157,1.770777329,16.64074034,2.157333191,2.157333191,3.768195338,4900000
22376,24191,2014-10-30,54,32.0,10.0,17.0,1.0,1989.0,2.0,9.0,2.0,Novo-Peredelkino,8591335.051,111023,3,0,1,no,no,132349,12244,81271,17508,20.96260639,2.90379099,1.634075027,25.24326926,1.26604108,0.924262289,8.166860785,7850000
20397,20040,2014-06-24,56,30.0,9.0,17.0,1.0,2014.0,2.0,1.0,1.0,Poselenie Moskovskij,40366999.51,21819,0,0,2,no,no,7341,3128,13996,4695,22.69314038,0.617858981,4.007572713,30.45929531,6.263969409,5.239999728,8.5433757,4351147
22711,24925,2014-11-19,41,23.0,4.0,14.0,5.0,1974.0,2.0,6.0,3.0,Vostochnoe Degunino,3875439.354,94564,1,0,4,no,no,64931,13938,59008,21618,14.62013151,0.37517478,1.03510585,11.26262372,2.122052354,2.122052354,2.079318423,6800000
22745,25003,2014-11-20,62,46.0,2.0,9.0,1.0,1968.0,4.0,5.0,2.0,Severnoe Medvedkovo,5725729.259,122873,1,0,0,no,no,60315,19487,77062,26324,14.9780349,0.8927045840000001,0.84772675,13.03869828,0.837961767,0.837961767,1.873214896,9500000
17246,13155,2013-12-16,50,30.0,13.0,17.0,1.0,1997.0,2.0,8.0,2.0,Mitino,12583535.69,178473,1,0,11,no,no,21155,28563,120381,29529,16.90922594,0.2475098839999999,0.546459045,14.81858478,0.946441831,0.946441831,3.640135626,7400000
18401,15642,2014-03-03,45,29.0,3.0,9.0,1.0,1967.0,2.0,6.0,3.0,Kuz'minki,7984443.568,142243,1,0,5,no,no,31167,16405,93811,32027,9.182895063,0.214546197,0.851447814,9.411763141,1.322444811,1.322444811,0.8224748909999999,7000000
21780,22895,2014-09-24,38,19.0,9.0,17.0,1.0,2000.0,1.0,7.0,3.0,Cheremushki,5467178.308999999,102618,3,0,6,no,no,130396,12524,65782,24312,8.845990356,2.6905782780000003,2.368810681,11.26364186,2.166982527,1.307132273,1.562213073,9200000
15684,8504,2013-06-14,40,24.0,7.0,8.0,2.0,1961.0,2.0,5.0,2.0,Rostokino,3497818.591,37502,3,1,0,no,no,175518,5074,22837,9591,8.582851542,0.217957437,0.101430657,4.491920881,0.39890723,0.329937407,0.9004551340000001,7300000
18301,15438,2014-02-26,39,23.0,10.0,12.0,1.0,1969.0,2.0,6.0,2.0,Babushkinskoe,4934147.223999999,86206,1,0,3,no,no,55125,9734,52560,23912,12.19728871,0.8551126609999999,0.370466333,8.499242517,1.431362264,1.431362264,1.486670414,6940000
16473,11410,2013-10-21,55,34.0,4.0,8.0,2.0,1958.0,2.0,8.0,3.0,Lomonosovskoe,3326418.7410000004,83844,1,0,1,no,no,64317,10333,49242,24269,8.808728654,0.7577119059999999,3.225477319,9.567239044,0.960752697,0.960752697,0.546898739,13500000
22603,24709,2014-11-13,34,20.0,3.0,12.0,5.0,1967.0,1.0,9.0,2.0,Kapotnja,8097031.584,31167,0,0,0,yes,no,219609,3687,20975,6505,16.63841413,0.762507852,1.081605526,23.06033718,9.440570439,6.483499127999999,3.896137037,4800000
20007,19146,2014-05-30,41,21.0,5.0,12.0,1.0,1978.0,1.0,8.0,2.0,Vostochnoe Degunino,3875439.354,94564,1,0,4,no,no,64931,13938,59008,21618,13.3881405,1.024001878,0.363640078,10.22318596,1.966175227,1.966175227,1.968348999,6500000
25129,30046,2015-05-29,37,19.0,10.0,16.0,5.0,1989.0,1.0,9.0,2.0,Zapadnoe Degunino,7632939.805,78810,0,0,5,no,no,87713,11996,51138,15676,13.13962415,0.3848390279999999,0.630478152,9.826184036,1.050370958,0.744163096,2.791723749,6250000
22167,23769,2014-10-21,44,29.0,4.0,9.0,1.0,1969.0,2.0,6.0,3.0,Ivanovskoe,10207215.1,122862,1,0,1,no,no,157010,12919,77612,32331,13.33862405,0.443598032,1.00617323,13.19323299,1.912340863,1.915544743,2.3380372780000003,2000000
15875,9889,2013-08-16,49,31.0,10.0,12.0,5.0,1971.0,2.0,9.0,3.0,Golovinskoe,8841267.454,100846,2,0,5,no,yes,94564,10346,63495,27005,13.17729614,1.950731519,0.289326392,10.29368959,2.55403025,2.532077704,3.296977812,6100000
24168,27938,2015-02-17,64,41.0,9.0,12.0,1.0,1981.0,3.0,6.0,3.0,Ljublino,17881913.61,165727,3,0,4,no,no,89971,23651,107626,34450,12.5975428,3.896089059,2.096972679,14.29988311,0.80751704,0.80751704,0.425064037,9450000
18369,15564,2014-02-28,45,30.0,3.0,5.0,2.0,1961.0,2.0,5.0,3.0,Sokolinaja Gora,7905261.321,85956,5,1,8,no,no,85083,9647,55337,20972,6.450899303,1.664082345,0.138967393,4.6567873010000005,1.44730324,1.147860901,1.011727858,6720000
23326,26229,2014-12-11,45,32.0,4.0,9.0,5.0,1963.0,2.0,5.0,3.0,Rostokino,3497818.591,37502,3,1,0,no,no,175518,5074,22837,9591,9.547422441,0.044516672,0.46837908,5.400365619,1.607165626,1.538195803,1.788901139,7500000
23978,27572,2015-01-28,74,43.0,10.0,17.0,1.0,2009.0,3.0,10.0,3.0,Mozhajskoe,16861532.79,132349,1,0,9,no,no,142462,20725,82808,28816,12.63949945,0.176133244,0.7024971440000001,11.92986807,3.846149237,4.004388796000001,1.091471123,14800000
21794,22957,2014-09-26,49,28.0,3.0,5.0,2.0,1952.0,2.0,7.0,3.0,Tekstil'shhiki,4808269.831,101708,1,0,0,no,no,101982,13028,63388,25292,8.13649647,0.283684333,0.3257176089999999,8.691894456,0.602576126,0.602576126,0.656680646,8050000
18164,15143,2014-02-18,38,38.0,3.0,17.0,1.0,2014.0,1.0,1.0,1.0,Nekrasovka,11391678.48,19940,0,0,0,no,no,247469,3459,13331,3150,19.71690301,2.947483839,2.529637997,25.53495312,0.6602829139999999,0.6602829139999999,3.353501778,4427500
19785,18683,2014-05-21,106,66.0,10.0,24.0,1.0,1999.0,4.0,11.0,3.0,Chertanovo Severnoe,6206098.885,111874,0,0,11,no,no,125354,13326,73503,25045,12.01285512,0.340033732,0.664541997,11.40301801,2.044215911,0.782756806,1.268779775,20400000
16384,11204,2013-10-14,32,18.0,9.0,9.0,1.0,1974.0,1.0,6.0,2.0,Bibirevo,6407578.1,155572,1,0,16,no,no,86206,21154,98207,36211,14.75226304,1.736385764,0.887362566,14.23943771,0.778956595,0.617027708,1.338117015,5990000
23083,25686,2014-12-02,68,38.0,5.0,10.0,1.0,2002.0,2.0,11.0,3.0,Juzhnoe Butovo,26155137.04,178264,1,0,4,no,no,102618,30808,121369,26087,22.38808813,1.4645568430000002,0.13811343,23.80501846,0.583523937,0.583523937,4.555354681,9000000
17457,13638,2014-01-10,45,44.0,9.0,17.0,4.0,2017.0,1.0,11.0,1.0,Ramenki,18800000.1,125111,5,1,5,no,no,61039,16928,79011,29172,10.91522293,3.472752971,0.20305005,11.83170599,4.831326144,3.277297787,1.52225299,7187460
23286,26151,2014-12-09,46,30.0,4.0,12.0,1.0,1982.0,2.0,6.0,2.0,Ljublino,17881913.61,165727,3,0,4,no,no,89971,23651,107626,34450,12.26510046,3.184965668,2.212370046,13.65608866,0.407534643,0.407534643,0.391728048,1300000
24221,28064,2015-02-24,48,28.0,11.0,14.0,5.0,1974.0,2.0,9.0,2.0,Tekstil'shhiki,4808269.831,101708,1,0,0,no,no,101982,13028,63388,25292,9.615818454,1.343783161,0.652357705,10.26030677,1.3485242169999998,1.3485242169999998,0.392074926,8030000
16018,10345,2013-09-09,38,19.0,14.0,14.0,1.0,2002.0,1.0,7.0,3.0,Juzhnoe Butovo,26155137.04,178264,1,0,4,no,no,102618,30808,121369,26087,22.78184913,2.6972210660000004,0.231204256,24.78185359,0.935593189,0.934615119,4.794845584,6000000
15956,10191,2013-08-30,37,19.0,2.0,17.0,1.0,2008.0,1.0,7.0,3.0,Juzhnoe Medvedkovo,3879802.193,81980,0,0,3,no,no,27992,10412,52793,18775,13.67989187,2.189406859,0.818993523,11.23943886,1.941176166,1.918606141,2.543833415,1000000
20010,19153,2014-05-30,47,27.0,5.0,5.0,5.0,1952.0,2.0,7.0,2.0,Mozhajskoe,16861532.79,132349,1,0,9,no,no,142462,20725,82808,28816,12.63396713,0.77582119,0.11694386,11.18790769,3.288363383,2.468571171,0.51336836,6700000
22963,25459,2014-11-28,38,19.0,8.0,14.0,5.0,1971.0,1.0,9.0,3.0,Veshnjaki,10518366.87,118945,2,0,4,no,no,104410,11729,74032,33184,11.89435394,1.968376566,0.7833896779999999,12.52397713,2.065011962,2.065011962,1.962514091,6200000
16410,11266,2013-10-16,38,18.0,3.0,16.0,1.0,2006.0,1.0,7.0,3.0,Kosino-Uhtomskoe,14883622.34,72131,1,0,0,no,no,102828,13954,49242,8935,17.18330573,2.439433348,2.08263866,22.50523633,0.918815132,0.918815132,1.240002374,5200000
17183,13002,2013-12-11,77,45.0,13.0,17.0,1.0,1982.0,3.0,10.0,3.0,Strogino,16751119.46,155427,1,0,10,no,no,156377,20003,97920,37504,15.00959611,0.7494927570000001,1.54682311,17.17274392,2.469547234,1.822490262,2.966218109,12150000
24701,29055,2015-04-10,33,18.0,3.0,6.0,2.0,1959.0,1.0,6.0,2.0,Nagatino-Sadovniki,7750777.821,76284,2,0,10,no,no,76156,10168,46080,20036,7.735966386,1.96224647,0.5257113720000001,7.964678163999999,1.472510573,1.554017235,2.932945239,6950000
21053,21374,2014-08-08,37,19.0,8.0,14.0,1.0,1998.0,1.0,8.0,3.0,Brateevo,7587523.226,102590,0,0,5,no,no,85721,12551,69792,20247,14.81465109,3.212619883,2.869261954,16.30694751,0.46715956,0.46715956,0.2901287939999999,6450000
16292,10989,2013-10-04,31,18.0,1.0,5.0,2.0,1958.0,1.0,5.0,2.0,Sokolinaja Gora,7905261.321,85956,5,1,8,no,no,85083,9647,55337,20972,8.335744917000001,3.183706569,0.188499243,6.0572579410000005,0.461493912,0.406107393,1.109270358,1000000
23454,26508,2014-12-16,35,19.0,4.0,12.0,5.0,1967.0,1.0,9.0,2.0,Izmajlovo,15045565.2,102828,6,0,6,no,no,122862,10988,65499,26341,10.85899208,2.890406419,0.404334492,9.134027698,0.485683665,0.485683665,1.105099113,6400000
24481,28594,2015-03-25,71,46.0,17.0,17.0,1.0,1975.0,3.0,10.0,3.0,Hovrino,5264733.751,80791,0,0,1,no,no,81887,11356,47628,21807,13.54787726,1.880615601,1.225009578,10.87662387,1.909522513,1.909522513,2.621894639,15300000
19807,18728,2014-05-21,62,38.0,6.0,9.0,1.0,1971.0,3.0,8.0,2.0,Kon'kovo,7811375.433999999,153248,3,0,11,no,no,123000,16468,100062,36718,13.84167892,3.404870745,5.593525896,15.29824776,1.058191598,1.043702541,0.704851476,10100000
